ds,alx,gco,mco
2023-04-01  00:00,14,73,33
2023-04-01  01:00,25,81,19
2023-04-01  02:00,10,48,29
2023-04-01  03:00,13,50,24
2023-04-01  04:00,11,35,9
2023-04-01  05:00,9,33,19
2023-04-01  06:00,14,39,31
2023-04-01  07:00,19,37,46
2023-04-01  08:00,21,74,34
2023-04-01  09:00,20,99,60
2023-04-01  10:00,26,96,71
2023-04-01  11:00,19,114,63
2023-04-01  12:00,26,109,81
2023-04-01  13:00,28,89,83
2023-04-01  14:00,30,116,94
2023-04-01  15:00,35,134,64
2023-04-01  16:00,24,171,86
2023-04-01  17:00,25,174,83
2023-04-01  18:00,87,197,75
2023-04-01  19:00,49,150,68
2023-04-01  20:00,56,142,75
2023-04-01  21:00,57,133,86
2023-04-01  22:00,64,134,70
2023-04-01  23:00,45,98,52
2023-04-02  00:00,42,83,40
2023-04-02  01:00,11,66,37
2023-04-02  02:00,17,83,28
2023-04-02  03:00,15,66,25
2023-04-02  04:00,10,54,15
2023-04-02  05:00,16,31,8
2023-04-02  06:00,9,41,23
2023-04-02  07:00,14,53,32
2023-04-02  08:00,20,60,36
2023-04-02  09:00,38,91,69
2023-04-02  10:00,37,97,44
2023-04-02  11:00,26,105,55
2023-04-02  12:00,24,124,65
2023-04-02  13:00,34,107,80
2023-04-02  14:00,40,128,74
2023-04-02  15:00,44,111,54
2023-04-02  16:00,25,137,43
2023-04-02  17:00,15,132,83
2023-04-02  18:00,31,151,71
2023-04-02  19:00,21,128,69
2023-04-02  20:00,18,131,59
2023-04-02  21:00,23,84,41
2023-04-02  22:00,21,89,43
2023-04-02  23:00,17,50,28
2023-04-03  00:00,29,53,29
2023-04-03  01:00,9,31,19
2023-04-03  02:00,14,29,16
2023-04-03  03:00,15,30,10
2023-04-03  04:00,2,37,16
2023-04-03  05:00,9,34,10
2023-04-03  06:00,14,41,21
2023-04-03  07:00,26,74,35
2023-04-03  08:00,29,126,102
2023-04-03  09:00,34,145,94
2023-04-03  10:00,49,135,90
2023-04-03  11:00,40,165,99
2023-04-03  12:00,49,186,65
2023-04-03  13:00,49,143,81
2023-04-03  14:00,31,170,90
2023-04-03  15:00,37,156,138
2023-04-03  16:00,37,189,124
2023-04-03  17:00,25,141,118
2023-04-03  18:00,37,113,82
2023-04-03  19:00,23,109,87
2023-04-03  20:00,27,85,82
2023-04-03  21:00,30,100,42
2023-04-03  22:00,25,54,38
2023-04-03  23:00,26,56,29
2023-04-04  00:00,14,38,30
2023-04-04  01:00,17,36,14
2023-04-04  02:00,5,28,17
2023-04-04  03:00,24,17,13
2023-04-04  04:00,11,32,9
2023-04-04  05:00,7,40,18
2023-04-04  06:00,17,78,43
2023-04-04  07:00,21,82,49
2023-04-04  08:00,48,113,59
2023-04-04  09:00,40,138,71
2023-04-04  10:00,52,142,75
2023-04-04  11:00,36,170,105
2023-04-04  12:00,47,146,101
2023-04-04  13:00,38,166,93
2023-04-04  14:00,37,177,110
2023-04-04  15:00,44,191,110
2023-04-04  16:00,30,177,100
2023-04-04  17:00,39,223,97
2023-04-04  18:00,30,136,83
2023-04-04  19:00,25,167,61
2023-04-04  20:00,37,120,88
2023-04-04  21:00,27,88,42
2023-04-04  22:00,22,109,38
2023-04-04  23:00,34,55,23
2023-04-05  00:00,40,60,20
2023-04-05  01:00,22,54,9
2023-04-05  02:00,21,44,22
2023-04-05  03:00,14,38,9
2023-04-05  04:00,13,23,6
2023-04-05  05:00,8,27,11
2023-04-05  06:00,12,42,41
2023-04-05  07:00,16,79,37
2023-04-05  08:00,62,110,65
2023-04-05  09:00,38,134,68
2023-04-05  10:00,52,115,85
2023-04-05  11:00,41,143,87
2023-04-05  12:00,47,156,92
2023-04-05  13:00,41,166,95
2023-04-05  14:00,50,172,94
2023-04-05  15:00,34,184,96
2023-04-05  16:00,49,158,99
2023-04-05  17:00,66,158,71
2023-04-05  18:00,35,148,92
2023-04-05  19:00,27,149,81
2023-04-05  20:00,21,114,58
2023-04-05  21:00,26,136,57
2023-04-05  22:00,27,91,53
2023-04-05  23:00,22,70,33
2023-04-06  00:00,18,76,27
2023-04-06  01:00,10,39,20
2023-04-06  02:00,9,41,16
2023-04-06  03:00,8,38,10
2023-04-06  04:00,10,27,20
2023-04-06  05:00,18,26,17
2023-04-06  06:00,20,62,35
2023-04-06  07:00,22,77,42
2023-04-06  08:00,52,112,77
2023-04-06  09:00,34,130,102
2023-04-06  10:00,60,140,106
2023-04-06  11:00,33,146,88
2023-04-06  12:00,37,180,90
2023-04-06  13:00,31,142,115
2023-04-06  14:00,36,127,116
2023-04-06  15:00,29,156,108
2023-04-06  16:00,58,152,106
2023-04-06  17:00,42,155,107
2023-04-06  18:00,31,171,100
2023-04-06  19:00,16,109,79
2023-04-06  20:00,29,115,63
2023-04-06  21:00,16,93,57
2023-04-06  22:00,25,135,50
2023-04-06  23:00,14,73,47
2023-04-07  00:00,14,78,30
2023-04-07  01:00,10,81,32
2023-04-07  02:00,25,44,18
2023-04-07  03:00,22,28,16
2023-04-07  04:00,10,43,19
2023-04-07  05:00,12,38,22
2023-04-07  06:00,17,59,29
2023-04-07  07:00,24,66,63
2023-04-07  08:00,32,99,69
2023-04-07  09:00,22,120,53
2023-04-07  10:00,45,129,90
2023-04-07  11:00,44,148,101
2023-04-07  12:00,40,153,94
2023-04-07  13:00,33,189,85
2023-04-07  14:00,45,169,114
2023-04-07  15:00,30,152,103
2023-04-07  16:00,28,137,117
2023-04-07  17:00,47,165,106
2023-04-07  18:00,38,145,121
2023-04-07  19:00,26,143,103
2023-04-07  20:00,26,129,84
2023-04-07  21:00,31,148,91
2023-04-07  22:00,23,69,96
2023-04-07  23:00,24,72,40
2023-04-08  00:00,13,64,26
2023-04-08  01:00,11,68,43
2023-04-08  02:00,16,41,44
2023-04-08  03:00,21,40,17
2023-04-08  04:00,7,33,21
2023-04-08  05:00,10,31,21
2023-04-08  06:00,9,32,28
2023-04-08  07:00,8,62,54
2023-04-08  08:00,16,68,73
2023-04-08  09:00,29,118,71
2023-04-08  10:00,28,109,91
2023-04-08  11:00,40,119,66
2023-04-08  12:00,27,114,84
2023-04-08  13:00,43,104,103
2023-04-08  14:00,34,117,102
2023-04-08  15:00,35,82,120
2023-04-08  16:00,28,82,85
2023-04-08  17:00,30,114,98
2023-04-08  18:00,29,108,95
2023-04-08  19:00,22,147,126
2023-04-08  20:00,29,108,61
2023-04-08  21:00,29,66,76
2023-04-08  22:00,19,108,114
2023-04-08  23:00,38,81,59
2023-04-09  00:00,14,83,62
2023-04-09  01:00,8,54,37
2023-04-09  02:00,20,88,23
2023-04-09  03:00,13,65,30
2023-04-09  04:00,8,38,9
2023-04-09  05:00,7,37,32
2023-04-09  06:00,11,27,28
2023-04-09  07:00,12,70,26
2023-04-09  08:00,19,46,78
2023-04-09  09:00,23,62,47
2023-04-09  10:00,19,67,75
2023-04-09  11:00,19,72,78
2023-04-09  12:00,33,107,73
2023-04-09  13:00,24,83,102
2023-04-09  14:00,34,118,120
2023-04-09  15:00,30,114,87
2023-04-09  16:00,21,113,83
2023-04-09  17:00,28,123,77
2023-04-09  18:00,22,89,127
2023-04-09  19:00,25,116,86
2023-04-09  20:00,20,91,81
2023-04-09  21:00,18,83,97
2023-04-09  22:00,17,100,80
2023-04-09  23:00,23,59,42
2023-04-10  00:00,14,51,61
2023-04-10  01:00,9,55,48
2023-04-10  02:00,16,44,32
2023-04-10  03:00,13,29,16
2023-04-10  04:00,6,28,18
2023-04-10  05:00,11,32,15
2023-04-10  06:00,21,60,29
2023-04-10  07:00,30,76,54
2023-04-10  08:00,30,111,72
2023-04-10  09:00,32,124,106
2023-04-10  10:00,44,138,88
2023-04-10  11:00,30,120,89
2023-04-10  12:00,34,131,115
2023-04-10  13:00,50,137,105
2023-04-10  14:00,51,148,94
2023-04-10  15:00,42,151,99
2023-04-10  16:00,37,145,102
2023-04-10  17:00,35,150,94
2023-04-10  18:00,48,141,81
2023-04-10  19:00,31,133,81
2023-04-10  20:00,26,105,58
2023-04-10  21:00,25,92,76
2023-04-10  22:00,29,72,53
2023-04-10  23:00,28,69,27
2023-04-11  00:00,20,54,13
2023-04-11  01:00,21,31,16
2023-04-11  02:00,17,21,11
2023-04-11  03:00,13,36,11
2023-04-11  04:00,10,31,7
2023-04-11  05:00,10,26,26
2023-04-11  06:00,16,47,27
2023-04-11  07:00,24,74,33
2023-04-11  08:00,23,136,74
2023-04-11  09:00,38,114,101
2023-04-11  10:00,48,99,81
2023-04-11  11:00,46,140,100
2023-04-11  12:00,45,142,76
2023-04-11  13:00,47,151,83
2023-04-11  14:00,58,156,96
2023-04-11  15:00,43,135,113
2023-04-11  16:00,48,155,96
2023-04-11  17:00,46,176,84
2023-04-11  18:00,34,159,77
2023-04-11  19:00,36,144,91
2023-04-11  20:00,20,117,57
2023-04-11  21:00,31,119,64
2023-04-11  22:00,23,78,47
2023-04-11  23:00,11,51,30
2023-04-12  00:00,29,48,23
2023-04-12  01:00,7,49,14
2023-04-12  02:00,5,43,23
2023-04-12  03:00,12,17,23
2023-04-12  04:00,8,19,6
2023-04-12  05:00,13,20,11
2023-04-12  06:00,16,42,21
2023-04-12  07:00,26,88,54
2023-04-12  08:00,37,132,93
2023-04-12  09:00,57,126,68
2023-04-12  10:00,45,117,79
2023-04-12  11:00,34,165,93
2023-04-12  12:00,37,159,110
2023-04-12  13:00,47,173,98
2023-04-12  14:00,37,136,86
2023-04-12  15:00,39,149,87
2023-04-12  16:00,55,159,74
2023-04-12  17:00,32,154,88
2023-04-12  18:00,48,194,80
2023-04-12  19:00,42,119,73
2023-04-12  20:00,25,116,48
2023-04-12  21:00,40,105,59
2023-04-12  22:00,25,92,51
2023-04-12  23:00,18,49,35
2023-04-13  00:00,14,87,21
2023-04-13  01:00,11,52,20
2023-04-13  02:00,6,36,16
2023-04-13  03:00,11,25,22
2023-04-13  04:00,8,22,23
2023-04-13  05:00,13,26,12
2023-04-13  06:00,20,37,23
2023-04-13  07:00,35,71,43
2023-04-13  08:00,45,108,78
2023-04-13  09:00,45,142,103
2023-04-13  10:00,61,163,84
2023-04-13  11:00,45,145,102
2023-04-13  12:00,36,139,114
2023-04-13  13:00,49,148,88
2023-04-13  14:00,52,151,85
2023-04-13  15:00,52,128,105
2023-04-13  16:00,30,168,99
2023-04-13  17:00,35,114,116
2023-04-13  18:00,48,101,63
2023-04-13  19:00,38,97,73
2023-04-13  20:00,40,110,78
2023-04-13  21:00,23,113,55
2023-04-13  22:00,15,94,48
2023-04-13  23:00,29,70,20
2023-04-14  00:00,11,39,24
2023-04-14  01:00,13,43,25
2023-04-14  02:00,8,35,11
2023-04-14  03:00,8,27,21
2023-04-14  04:00,5,33,10
2023-04-14  05:00,14,51,15
2023-04-14  06:00,20,58,19
2023-04-14  07:00,41,100,46
2023-04-14  08:00,50,138,57
2023-04-14  09:00,43,130,72
2023-04-14  10:00,64,130,75
2023-04-14  11:00,47,196,89
2023-04-14  12:00,48,149,94
2023-04-14  13:00,56,124,100
2023-04-14  14:00,60,191,101
2023-04-14  15:00,39,188,95
2023-04-14  16:00,43,184,120
2023-04-14  17:00,62,139,72
2023-04-14  18:00,27,155,84
2023-04-14  19:00,29,122,76
2023-04-14  20:00,19,142,45
2023-04-14  21:00,18,129,64
2023-04-14  22:00,28,81,66
2023-04-14  23:00,19,76,38
2023-04-15  00:00,17,85,45
2023-04-15  01:00,11,74,40
2023-04-15  02:00,15,56,45
2023-04-15  03:00,14,63,23
2023-04-15  04:00,9,70,6
2023-04-15  05:00,11,53,28
2023-04-15  06:00,13,43,29
2023-04-15  07:00,9,62,48
2023-04-15  08:00,17,66,57
2023-04-15  09:00,36,107,61
2023-04-15  10:00,30,132,69
2023-04-15  11:00,37,134,57
2023-04-15  12:00,45,120,89
2023-04-15  13:00,34,139,103
2023-04-15  14:00,35,138,91
2023-04-15  15:00,42,120,88
2023-04-15  16:00,34,163,76
2023-04-15  17:00,63,114,62
2023-04-15  18:00,36,149,78
2023-04-15  19:00,23,140,68
2023-04-15  20:00,39,128,68
2023-04-15  21:00,34,125,74
2023-04-15  22:00,25,92,75
2023-04-15  23:00,31,107,53
2023-04-16  00:00,35,107,33
2023-04-16  01:00,21,72,27
2023-04-16  02:00,24,100,15
2023-04-16  03:00,27,51,16
2023-04-16  04:00,9,26,27
2023-04-16  05:00,5,38,16
2023-04-16  06:00,12,37,14
2023-04-16  07:00,17,55,33
2023-04-16  08:00,26,60,37
2023-04-16  09:00,18,81,65
2023-04-16  10:00,19,68,70
2023-04-16  11:00,38,83,76
2023-04-16  12:00,39,105,75
2023-04-16  13:00,38,95,80
2023-04-16  14:00,24,103,86
2023-04-16  15:00,46,94,81
2023-04-16  16:00,33,94,76
2023-04-16  17:00,42,138,64
2023-04-16  18:00,42,107,61
2023-04-16  19:00,42,115,76
2023-04-16  20:00,31,111,75
2023-04-16  21:00,34,74,57
2023-04-16  22:00,27,58,63
2023-04-16  23:00,22,52,43
2023-04-17  00:00,17,44,21
2023-04-17  01:00,16,37,16
2023-04-17  02:00,17,41,17
2023-04-17  03:00,14,37,21
2023-04-17  04:00,7,32,15
2023-04-17  05:00,9,47,22
2023-04-17  06:00,24,49,29
2023-04-17  07:00,33,70,42
2023-04-17  08:00,27,93,84
2023-04-17  09:00,36,128,73
2023-04-17  10:00,49,167,87
2023-04-17  11:00,48,173,82
2023-04-17  12:00,56,156,95
2023-04-17  13:00,51,146,94
2023-04-17  14:00,72,166,113
2023-04-17  15:00,50,198,117
2023-04-17  16:00,69,212,118
2023-04-17  17:00,55,139,101
2023-04-17  18:00,43,134,84
2023-04-17  19:00,29,138,77
2023-04-17  20:00,28,110,205
2023-04-17  21:00,27,129,60
2023-04-17  22:00,29,78,35
2023-04-17  23:00,16,58,43
2023-04-18  00:00,11,54,33
2023-04-18  01:00,14,59,34
2023-04-18  02:00,7,29,14
2023-04-18  03:00,8,55,12
2023-04-18  04:00,3,35,16
2023-04-18  05:00,10,36,19
2023-04-18  06:00,31,55,18
2023-04-18  07:00,31,88,57
2023-04-18  08:00,46,143,61
2023-04-18  09:00,34,146,93
2023-04-18  10:00,47,158,63
2023-04-18  11:00,44,129,104
2023-04-18  12:00,60,172,103
2023-04-18  13:00,69,166,75
2023-04-18  14:00,53,149,106
2023-04-18  15:00,56,174,121
2023-04-18  16:00,57,236,90
2023-04-18  17:00,51,187,81
2023-04-18  18:00,38,189,85
2023-04-18  19:00,25,139,90
2023-04-18  20:00,33,116,45
2023-04-18  21:00,33,99,46
2023-04-18  22:00,25,107,45
2023-04-18  23:00,28,116,35
2023-04-19  00:00,11,105,19
2023-04-19  01:00,13,52,22
2023-04-19  02:00,16,29,16
2023-04-19  03:00,11,23,12
2023-04-19  04:00,11,40,17
2023-04-19  05:00,11,27,9
2023-04-19  06:00,26,44,16
2023-04-19  07:00,25,93,29
2023-04-19  08:00,46,98,62
2023-04-19  09:00,48,134,55
2023-04-19  10:00,43,181,104
2023-04-19  11:00,46,159,89
2023-04-19  12:00,38,140,75
2023-04-19  13:00,49,152,83
2023-04-19  14:00,41,148,63
2023-04-19  15:00,68,187,104
2023-04-19  16:00,42,267,105
2023-04-19  17:00,62,174,70
2023-04-19  18:00,41,129,66
2023-04-19  19:00,26,116,55
2023-04-19  20:00,34,108,61
2023-04-19  21:00,25,131,47
2023-04-19  22:00,20,79,56
2023-04-19  23:00,10,72,28
2023-04-20  00:00,19,47,28
2023-04-20  01:00,20,27,21
2023-04-20  02:00,24,49,15
2023-04-20  03:00,7,29,15
2023-04-20  04:00,10,36,10
2023-04-20  05:00,17,23,25
2023-04-20  06:00,21,44,43
2023-04-20  07:00,41,70,50
2023-04-20  08:00,47,106,77
2023-04-20  09:00,72,142,89
2023-04-20  10:00,58,134,124
2023-04-20  11:00,46,164,93
2023-04-20  12:00,47,159,84
2023-04-20  13:00,53,150,77
2023-04-20  14:00,42,165,81
2023-04-20  15:00,53,174,111
2023-04-20  16:00,41,150,89
2023-04-20  17:00,56,181,88
2023-04-20  18:00,37,131,108
2023-04-20  19:00,46,136,78
2023-04-20  20:00,49,159,48
2023-04-20  21:00,42,104,67
2023-04-20  22:00,65,80,65
2023-04-20  23:00,23,56,33
2023-04-21  00:00,20,41,22
2023-04-21  01:00,13,70,12
2023-04-21  02:00,13,35,12
2023-04-21  03:00,8,33,9
2023-04-21  04:00,10,35,9
2023-04-21  05:00,20,25,16
2023-04-21  06:00,14,55,34
2023-04-21  07:00,44,83,79
2023-04-21  08:00,51,92,72
2023-04-21  09:00,53,116,92
2023-04-21  10:00,51,140,104
2023-04-21  11:00,49,149,118
2023-04-21  12:00,55,176,104
2023-04-21  13:00,42,142,87
2023-04-21  14:00,36,182,90
2023-04-21  15:00,56,161,100
2023-04-21  16:00,38,173,105
2023-04-21  17:00,62,141,97
2023-04-21  18:00,44,149,114
2023-04-21  19:00,35,133,71
2023-04-21  20:00,38,122,67
2023-04-21  21:00,40,103,72
2023-04-21  22:00,25,120,74
2023-04-21  23:00,40,83,44
2023-04-22  00:00,18,57,28
2023-04-22  01:00,13,54,22
2023-04-22  02:00,11,53,32
2023-04-22  03:00,8,29,22
2023-04-22  04:00,12,22,12
2023-04-22  05:00,7,47,27
2023-04-22  06:00,12,61,37
2023-04-22  07:00,29,60,63
2023-04-22  08:00,30,47,67
2023-04-22  09:00,34,112,76
2023-04-22  10:00,45,100,96
2023-04-22  11:00,45,101,86
2023-04-22  12:00,29,150,118
2023-04-22  13:00,46,118,87
2023-04-22  14:00,28,96,77
2023-04-22  15:00,40,128,91
2023-04-22  16:00,57,112,101
2023-04-22  17:00,56,88,71
2023-04-22  18:00,35,135,93
2023-04-22  19:00,32,118,86
2023-04-22  20:00,34,107,84
2023-04-22  21:00,35,112,100
2023-04-22  22:00,34,111,117
2023-04-22  23:00,33,99,86
2023-04-23  00:00,34,79,64
2023-04-23  01:00,15,64,61
2023-04-23  02:00,15,57,36
2023-04-23  03:00,11,52,29
2023-04-23  04:00,12,51,31
2023-04-23  05:00,6,28,25
2023-04-23  06:00,24,22,22
2023-04-23  07:00,21,50,29
2023-04-23  08:00,21,72,64
2023-04-23  09:00,40,80,54
2023-04-23  10:00,30,85,58
2023-04-23  11:00,25,104,54
2023-04-23  12:00,24,105,66
2023-04-23  13:00,24,139,87
2023-04-23  14:00,34,118,73
2023-04-23  15:00,16,103,54
2023-04-23  16:00,25,107,91
2023-04-23  17:00,30,90,69
2023-04-23  18:00,23,102,62
2023-04-23  19:00,19,120,66
2023-04-23  20:00,32,103,70
2023-04-23  21:00,34,109,57
2023-04-23  22:00,32,110,48
2023-04-23  23:00,16,71,33
2023-04-24  00:00,17,48,32
2023-04-24  01:00,17,40,34
2023-04-24  02:00,13,30,27
2023-04-24  03:00,6,20,16
2023-04-24  04:00,17,24,13
2023-04-24  05:00,14,23,29
2023-04-24  06:00,18,59,22
2023-04-24  07:00,38,72,49
2023-04-24  08:00,42,117,100
2023-04-24  09:00,45,135,91
2023-04-24  10:00,63,166,86
2023-04-24  11:00,39,155,112
2023-04-24  12:00,50,154,76
2023-04-24  13:00,58,163,128
2023-04-24  14:00,55,162,129
2023-04-24  15:00,38,187,91
2023-04-24  16:00,40,119,94
2023-04-24  17:00,46,150,99
2023-04-24  18:00,44,134,84
2023-04-24  19:00,43,100,52
2023-04-24  20:00,31,116,59
2023-04-24  21:00,29,74,50
2023-04-24  22:00,29,76,18
2023-04-24  23:00,18,74,37
2023-04-25  00:00,17,53,17
2023-04-25  01:00,11,27,11
2023-04-25  02:00,9,26,19
2023-04-25  03:00,6,27,21
2023-04-25  04:00,10,27,8
2023-04-25  05:00,17,24,15
2023-04-25  06:00,19,31,32
2023-04-25  07:00,23,117,56
2023-04-25  08:00,41,134,78
2023-04-25  09:00,40,135,87
2023-04-25  10:00,35,173,75
2023-04-25  11:00,42,123,107
2023-04-25  12:00,56,126,105
2023-04-25  13:00,73,166,80
2023-04-25  14:00,45,163,111
2023-04-25  15:00,49,181,88
2023-04-25  16:00,43,174,130
2023-04-25  17:00,40,170,70
2023-04-25  18:00,29,169,77
2023-04-25  19:00,40,137,71
2023-04-25  20:00,29,95,70
2023-04-25  21:00,51,80,53
2023-04-25  22:00,24,72,50
2023-04-25  23:00,14,52,39
2023-04-26  00:00,19,64,34
2023-04-26  01:00,14,47,14
2023-04-26  02:00,10,16,15
2023-04-26  03:00,7,20,17
2023-04-26  04:00,8,29,8
2023-04-26  05:00,10,30,5
2023-04-26  06:00,12,52,28
2023-04-26  07:00,32,120,62
2023-04-26  08:00,40,108,76
2023-04-26  09:00,45,126,96
2023-04-26  10:00,46,130,88
2023-04-26  11:00,36,162,91
2023-04-26  12:00,38,142,100
2023-04-26  13:00,67,127,109
2023-04-26  14:00,42,156,113
2023-04-26  15:00,49,154,98
2023-04-26  16:00,35,166,136
2023-04-26  17:00,43,129,86
2023-04-26  18:00,31,131,58
2023-04-26  19:00,22,102,89
2023-04-26  20:00,25,90,72
2023-04-26  21:00,27,96,52
2023-04-26  22:00,16,78,38
2023-04-26  23:00,15,48,34
2023-04-27  00:00,13,45,25
2023-04-27  01:00,20,30,20
2023-04-27  02:00,8,40,18
2023-04-27  03:00,6,31,12
2023-04-27  04:00,12,17,17
2023-04-27  05:00,12,32,15
2023-04-27  06:00,21,40,38
2023-04-27  07:00,31,73,50
2023-04-27  08:00,33,98,65
2023-04-27  09:00,41,120,86
2023-04-27  10:00,39,121,91
2023-04-27  11:00,39,133,95
2023-04-27  12:00,66,165,84
2023-04-27  13:00,55,128,113
2023-04-27  14:00,53,134,132
2023-04-27  15:00,55,146,96
2023-04-27  16:00,43,172,115
2023-04-27  17:00,34,160,68
2023-04-27  18:00,45,129,63
2023-04-27  19:00,39,123,57
2023-04-27  20:00,26,88,62
2023-04-27  21:00,41,121,74
2023-04-27  22:00,34,65,42
2023-04-27  23:00,32,59,23
2023-04-28  00:00,21,54,35
2023-04-28  01:00,14,65,36
2023-04-28  02:00,13,47,24
2023-04-28  03:00,20,37,23
2023-04-28  04:00,16,41,14
2023-04-28  05:00,18,27,32
2023-04-28  06:00,21,62,26
2023-04-28  07:00,21,133,57
2023-04-28  08:00,50,113,90
2023-04-28  09:00,38,136,72
2023-04-28  10:00,38,165,116
2023-04-28  11:00,38,150,115
2023-04-28  12:00,43,113,101
2023-04-28  13:00,29,141,89
2023-04-28  14:00,52,161,134
2023-04-28  15:00,45,186,133
2023-04-28  16:00,49,185,88
2023-04-28  17:00,51,179,77
2023-04-28  18:00,37,179,96
2023-04-28  19:00,38,139,88
2023-04-28  20:00,29,121,61
2023-04-28  21:00,25,103,67
2023-04-28  22:00,31,144,76
2023-04-28  23:00,22,81,42
2023-04-29  00:00,13,75,29
2023-04-29  01:00,21,77,29
2023-04-29  02:00,20,76,21
2023-04-29  03:00,10,55,16
2023-04-29  04:00,10,57,14
2023-04-29  05:00,10,26,24
2023-04-29  06:00,12,44,25
2023-04-29  07:00,12,60,40
2023-04-29  08:00,27,79,60
2023-04-29  09:00,20,82,62
2023-04-29  10:00,33,103,86
2023-04-29  11:00,33,120,90
2023-04-29  12:00,30,123,59
2023-04-29  13:00,27,141,103
2023-04-29  14:00,33,143,97
2023-04-29  15:00,44,124,69
2023-04-29  16:00,35,136,77
2023-04-29  17:00,34,122,70
2023-04-29  18:00,36,135,87
2023-04-29  19:00,34,176,85
2023-04-29  20:00,32,123,81
2023-04-29  21:00,42,130,106
2023-04-29  22:00,26,144,112
2023-04-29  23:00,33,92,61
2023-04-30  00:00,25,68,55
2023-04-30  01:00,19,92,35
2023-04-30  02:00,21,80,39
2023-04-30  03:00,21,45,49
2023-04-30  04:00,27,49,25
2023-04-30  05:00,10,34,15
2023-04-30  06:00,9,37,23
2023-04-30  07:00,16,50,47
2023-04-30  08:00,19,59,51
2023-04-30  09:00,16,73,52
2023-04-30  10:00,27,104,67
2023-04-30  11:00,32,95,66
2023-04-30  12:00,25,110,67
2023-04-30  13:00,35,112,59
2023-04-30  14:00,28,126,83
2023-04-30  15:00,46,151,101
2023-04-30  16:00,57,120,85
2023-04-30  17:00,24,136,60
2023-04-30  18:00,20,107,64
2023-04-30  19:00,22,124,64
2023-04-30  20:00,27,89,61
2023-04-30  21:00,36,103,61
2023-04-30  22:00,17,77,41
2023-04-30  23:00,12,62,33
2023-05-01  00:00,19,47,18
2023-05-01  01:00,20,38,13
2023-05-01  02:00,14,51,10
2023-05-01  03:00,8,41,18
2023-05-01  04:00,6,42,18
2023-05-01  05:00,9,24,19
2023-05-01  06:00,29,53,35
2023-05-01  07:00,42,65,55
2023-05-01  08:00,55,116,75
2023-05-01  09:00,56,125,83
2023-05-01  10:00,54,148,66
2023-05-01  11:00,49,171,75
2023-05-01  12:00,53,172,111
2023-05-01  13:00,53,138,88
2023-05-01  14:00,64,209,99
2023-05-01  15:00,38,190,101
2023-05-01  16:00,40,200,101
2023-05-01  17:00,49,170,74
2023-05-01  18:00,52,137,77
2023-05-01  19:00,39,145,70
2023-05-01  20:00,27,128,53
2023-05-01  21:00,25,84,48
2023-05-01  22:00,24,78,30
2023-05-01  23:00,15,43,40
2023-05-02  00:00,15,50,25
2023-05-02  01:00,12,46,12
2023-05-02  02:00,17,24,20
2023-05-02  03:00,10,32,23
2023-05-02  04:00,8,18,37
2023-05-02  05:00,10,26,20
2023-05-02  06:00,14,50,30
2023-05-02  07:00,28,92,46
2023-05-02  08:00,35,108,72
2023-05-02  09:00,48,143,113
2023-05-02  10:00,39,140,70
2023-05-02  11:00,44,143,79
2023-05-02  12:00,45,169,104
2023-05-02  13:00,44,147,90
2023-05-02  14:00,36,163,102
2023-05-02  15:00,39,215,92
2023-05-02  16:00,50,177,93
2023-05-02  17:00,42,156,88
2023-05-02  18:00,38,148,57
2023-05-02  19:00,32,113,74
2023-05-02  20:00,34,123,55
2023-05-02  21:00,24,96,51
2023-05-02  22:00,24,80,55
2023-05-02  23:00,14,47,28
2023-05-03  00:00,16,45,19
2023-05-03  01:00,15,46,29
2023-05-03  02:00,10,35,12
2023-05-03  03:00,13,33,16
2023-05-03  04:00,10,31,18
2023-05-03  05:00,12,29,22
2023-05-03  06:00,33,53,27
2023-05-03  07:00,20,97,47
2023-05-03  08:00,50,121,80
2023-05-03  09:00,32,135,86
2023-05-03  10:00,34,136,72
2023-05-03  11:00,38,150,98
2023-05-03  12:00,47,131,90
2023-05-03  13:00,51,164,97
2023-05-03  14:00,43,190,96
2023-05-03  15:00,41,178,90
2023-05-03  16:00,41,164,93
2023-05-03  17:00,23,174,88
2023-05-03  18:00,27,146,57
2023-05-03  19:00,24,122,74
2023-05-03  20:00,37,140,55
2023-05-03  21:00,39,135,51
2023-05-03  22:00,15,64,55
2023-05-03  23:00,17,59,28
2023-05-04  00:00,14,35,19
2023-05-04  01:00,15,52,20
2023-05-04  02:00,12,49,10
2023-05-04  03:00,20,30,21
2023-05-04  04:00,12,29,14
2023-05-04  05:00,12,26,37
2023-05-04  06:00,11,73,36
2023-05-04  07:00,25,135,35
2023-05-04  08:00,49,115,94
2023-05-04  09:00,42,153,99
2023-05-04  10:00,56,148,95
2023-05-04  11:00,33,143,91
2023-05-04  12:00,50,135,94
2023-05-04  13:00,54,165,113
2023-05-04  14:00,43,172,89
2023-05-04  15:00,68,165,139
2023-05-04  16:00,42,157,100
2023-05-04  17:00,35,168,84
2023-05-04  18:00,31,154,99
2023-05-04  19:00,28,144,65
2023-05-04  20:00,42,128,58
2023-05-04  21:00,25,100,39
2023-05-04  22:00,23,102,44
2023-05-04  23:00,17,80,30
2023-05-05  00:00,12,60,51
2023-05-05  01:00,14,35,22
2023-05-05  02:00,12,48,8
2023-05-05  03:00,11,28,15
2023-05-05  04:00,13,33,6
2023-05-05  05:00,14,30,22
